LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
3192368306,01/21/2021,1084,PPS,PLAYFUL LEARNING PEDIATRIC THERAPY LLC,12812 Old Glenn Hwy,Eagle River,AK,99577-7002,12/04/2021,Paid in Full,60,100,618542.0,618542.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Eagle River,ANCHORAGE,AK,99577-7002,AK-,29,621340.0,White,Not Hispanic or Latino,,618541.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Female Owned,Non-Veteran,,623236.14,11/08/2021
4535718508,02/26/2021,1084,PPS,BLACK GOLD EXPRESS INC.,1620 Sailor Court,North Pole,AK,99705,,Exemption 4,60,100,617456.62,617456.62,0,,3498,Mt. McKinley Bank,500 Fourth Ave,FAIRBANKS,AK,99701-4714,R,N,N,Existing or more than 2 years old,North Pole,FAIRBANKS NORTH STAR,AK,99705,AK-,28,484230.0,Unanswered,Unknown/NotStated,1.0,617454.62,,,,,,Subchapter S Corporation,3498,Mt. McKinley Bank,FAIRBANKS,AK,Unanswered,Unanswered,,622091.77,12/01/2021
2308817105,04/10/2020,1084,PPP,GRACE CHRISTIAN SCHOOL,12407 PIntail St,ANCHORAGE,AK,99516-2802,12/19/2020,Paid in Full,24,100,616336.0,616336.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Unanswered,ANCHORAGE,ANCHORAGE,AK,99516-2802,AK-,68,611110.0,Unanswered,Unknown/NotStated,,616336.0,,,,,,Non-Profit Organization,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,Y,619679.41,11/05/2020
2547797207,04/16/2020,1084,PPP,"5150 GLOBAL SOLUTIONS, LLC",271 Park Ave,Wasilla,AK,99654,07/29/2021,Paid in Full,24,100,616300.0,616300.0,0,,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,R,N,N,Existing or more than 2 years old,Wasilla,MATANUSKA SUSITNA,AK,99654-0001,AK-,18,812990.0,Unanswered,Not Hispanic or Latino,,616300.0,,,,,,Limited  Liability Company(LLC),499141,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Male Owned,Non-Veteran,,623037.09,06/11/2021
4212858303,01/23/2021,1084,PPS,BACTRANSPORTATION LLC,151 W 100th Ave,Anchorage,AK,99515-2676,04/13/2022,Paid in Full,60,100,616195.0,616195.0,0,,91852,NuVision FCU,7812 Edinger Ave,HUNTINGTON BEACH,CA,92647-3727,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99515-2676,AK-,99,485999.0,Unanswered,Unknown/NotStated,,616195.0,,,,,,Limited  Liability Company(LLC),91852,NuVision FCU,HUNTINGTON BEACH,CA,Unanswered,Unanswered,,623201.05,03/22/2022
2773717203,04/16/2020,1084,PPP,ARCHITECTS ALASKA INC,900 W 5th Ave Ste 403,ANCHORAGE,AK,99501,07/08/2021,Paid in Full,24,100,616089.17,616089.17,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-0999,AK-,24,541310.0,Unanswered,Unknown/NotStated,41071.94,492873.34,,82143.89,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,623144.66,06/17/2021
5724958405,02/09/2021,1084,PPS,MIDNIGHT SUN SUBWAY LLC,3893 MACHEN RD,WASILLA,AK,99623,12/10/2021,Paid in Full,60,100,612716.12,612716.12,0,Subway,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,N,Y,Existing or more than 2 years old,WASILLA,MATANUSKA SUSITNA,AK,99623,AK-,115,722511.0,Unanswered,Unknown/NotStated,1.0,612710.12,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,617399.62,11/24/2021
6401377205,04/28/2020,1084,PPP,JUNEAU SUPERMARKET LLC,615 w willoughby ave,JUNEAU,AK,99801,08/14/2021,Paid in Full,24,100,611610.0,611610.0,0,,81191,Heritage Bank,201 5th Ave SW,OLYMPIA,WA,98501-1063,U,Y,N,Existing or more than 2 years old,JUNEAU,JUNEAU,AK,99801-0001,AK-,73,445110.0,Unanswered,Unknown/NotStated,,611610.0,,,,,,Limited  Liability Company(LLC),81191,Heritage Bank,OLYMPIA,WA,Unanswered,Unanswered,,619033.1,07/19/2021
7168747108,04/14/2020,1084,PPP,LATOUCHE PEDIATRICS LLC,3340 PROVIDENCE DR SUITE 452,ANCHORAGE,AK,99508,01/22/2021,Paid in Full,24,100,611300.0,611300.0,0,,90739,Alaska USA FCU,4000 Credit Union Dr,ANCHORAGE,AK,99503-6636,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-0002,AK-,54,621111.0,Unanswered,Unknown/NotStated,,611300.0,,,,,,Limited  Liability Company(LLC),90739,Alaska USA FCU,ANCHORAGE,AK,Unanswered,Unanswered,,615386.5,12/28/2020
5207277103,04/13/2020,1084,PPP,"PROVIDENCE SURGERY CENTERS, LLC",3831 Piper Street,ANCHORAGE,AK,99508-4634,07/21/2021,Paid in Full,24,100,610688.0,610688.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Unanswered,ANCHORAGE,ANCHORAGE,AK,99508-4634,AK-,35,621493.0,Unanswered,Unknown/NotStated,,610688.0,,,,,,Limited  Liability Company(LLC),56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,617899.14,07/06/2021
9162328301,01/30/2021,1084,PPS,FIVE STAR OILFIELD SERVICES LLC,6407 Brayton Dr Ste 204,Anchorage,AK,99507-2149,02/10/2022,Paid in Full,60,100,610177.0,610177.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99507-2149,AK-,25,541618.0,Unanswered,Not Hispanic or Latino,1.0,610171.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,615844.12,01/11/2022
6879817009,04/07/2020,1084,PPP,"ANCHORAGE NEUROSURGICAL ASSOCIATES, INC.",3831 PIPER ST Ste S450,ANCHORAGE,AK,99508-4634,12/17/2020,Paid in Full,24,100,609908.0,609908.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-4634,AK-,40,621111.0,Unanswered,Unknown/NotStated,,609908.0,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,613567.45,11/27/2020
6534817101,04/14/2020,1084,PPP,ALASKA WILDLAND ADVENTURES INC,109 WILDLAND DRIVE,ANCHORAGE,AK,99502,02/06/2021,Paid in Full,24,100,338189.85,609796.22,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99502-0800,AK-,76,487990.0,White,Not Hispanic or Latino,,587475.65,,3019.94,,19300.63,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,614156.68,01/07/2021
4217088307,01/23/2021,1084,PPS,ALASKA WILDLAND ADVENTURES INC,109 Wildland Drive,Girdwood,AK,99587,03/08/2022,Paid in Full,60,100,609795.0,609795.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Girdwood,ANCHORAGE,AK,99587,AK-,22,561520.0,White,Not Hispanic or Latino,1.0,609790.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,615776.0,01/31/2022
8230548306,01/29/2021,1084,PPS,YC JUNEAU HOTEL LLC,127 N Franklin St,Juneau,AK,99801-1222,,Exemption 4,60,100,609663.0,609663.0,0,Best Western - Membership Agreement,455644,Live Oak Banking Company,1741 Tiburon Dr,WILMINGTON,NC,28403-6244,U,Y,N,Existing or more than 2 years old,Juneau,JUNEAU,AK,99801-1222,AK-,66,721110.0,Asian,Not Hispanic or Latino,,609663.0,,,,,,Limited  Liability Company(LLC),455644,Live Oak Banking Company,WILMINGTON,NC,Male Owned,Non-Veteran,,,
5170037205,04/27/2020,1084,PPP,SEALASKA HERITAGE INSTITUTE INC,105 S SEWARD ST SUITE 201,JUNEAU,AK,99801,02/20/2021,Paid in Full,24,100,608023.12,608023.12,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,JUNEAU,JUNEAU,AK,99801-0001,AK-,51,611310.0,Unanswered,Unknown/NotStated,,608023.12,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,612104.37,01/06/2021
8077217101,04/15/2020,1084,PPP,"PAKLOOK AIR, INC.",3551 Chief Eddie Hoffman Hwy,BETHEL,AK,99559,11/05/2021,Paid in Full,24,100,607240.5,607240.5,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,N,N,Existing or more than 2 years old,BETHEL,BETHEL,AK,99559-0001,AK-,32,481111.0,White,Not Hispanic or Latino,39526.95,540713.55,,27000.0,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,616074.6,10/06/2021
3548818704,03/31/2021,1084,PPS,PAKLOOK AIR INC,3551 Chief Eddie Hoffman Hwy,Bethel,AK,99559,02/09/2022,Paid in Full,60,100,607240.0,607240.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,N,N,Existing or more than 2 years old,Bethel,BETHEL,AK,99559,AK-,56,481111.0,White,Not Hispanic or Latino,1.0,607237.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,611914.92,01/18/2022
6263257009,04/06/2020,1084,PPP,"AA PAIN CLINIC, INC.",4100 LAKE OTIS PKWY ste 216,ANCHORAGE,AK,99508-5222,03/19/2021,Paid in Full,24,100,902000.0,605992.65,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-5222,AK-,47,621111.0,Unanswered,Unknown/NotStated,,605992.65,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,599503.29,11/25/2020
6488228302,01/27/2021,1084,PPS,AA PAIN CLINIC INC,4100 Lake Otis Pkwy Ste 216,Anchorage,AK,99508-5230,11/06/2021,Paid in Full,60,100,605922.65,605922.65,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99508-5230,AK-,40,621111.0,Unanswered,Unknown/NotStated,1.0,605919.65,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,610338.42,10/27/2021
8904548303,01/30/2021,1084,PPS,TAYLOR FIRE PROTECTION SERVICES LLC,5887 E Blue Lupine Dr.,Palmer,AK,99645,07/02/2022,Paid in Full,60,100,605232.0,605232.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,Palmer,MATANUSKA SUSITNA,AK,99645,AK-,36,238990.0,White,Not Hispanic or Latino,1.0,605230.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,613357.03,06/21/2022
9838447100,04/15/2020,1084,PPP,SPECIALTY IMPORTS INC,4119 Ingra St,ANCHORAGE,AK,99503,04/16/2021,Paid in Full,24,100,604798.0,604798.0,0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,Unanswered,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,41,424820.0,Unanswered,Unknown/NotStated,,604798.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,610232.9,03/10/2021
4918647000,04/04/2020,1084,PPP,EARHART ROOFING COMPANY INC.,1321 68TH AVE,ANCHORAGE,AK,99518-2341,02/20/2021,Paid in Full,24,100,602100.0,602100.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99518-2341,AK-,74,238160.0,Unanswered,Unknown/NotStated,,602100.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,606784.83,01/26/2021
6263958406,02/10/2021,1084,PPS,EARHART ROOFING COMPANY INC,1321 E 68th Ave,Anchorage,AK,99518-2341,12/10/2021,Paid in Full,60,100,602100.0,602100.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99518-2341,AK-,78,238160.0,Unanswered,Unknown/NotStated,1.0,602098.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,606636.37,11/22/2021
9397717004,04/09/2020,1084,PPP,"BIG DREAMS TRANSPORT, LTD.",4512 W. OVERBY ST,WASILLA,AK,99623-0231,02/04/2021,Paid in Full,24,100,601000.0,601000.0,0,,91852,NuVision FCU,7812 Edinger Ave,HUNTINGTON BEACH,CA,92647-3727,R,Y,N,Existing or more than 2 years old,WASILLA,MATANUSKA SUSITNA,AK,99623-0231,AK-,42,484121.0,Unanswered,Unknown/NotStated,,601000.0,,,,,,Corporation,91852,NuVision FCU,HUNTINGTON BEACH,CA,Female Owned,Unanswered,,605363.42,01/07/2021
9915267110,04/15/2020,1084,PPP,"ALLERGY, ASTHMA AND IMMUNOLOGY CENTER OF ALASKA, LLC",3841 PIPER STREET STE T4-054,ANCHORAGE,AK,99508,09/08/2021,Paid in Full,24,100,600929.25,600929.25,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-0002,AK-,41,621498.0,Unanswered,Unknown/NotStated,,430394.68,,129677.64,,40856.93,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,608881.27,08/19/2021
1523568608,03/13/2021,1084,PPS,ADAMS MORGENTHALER & CO INC DBA AMC,701 E Tudor Rd Ste 250,Anchorage,AK,99503-7457,12/10/2021,Paid in Full,60,100,600482.5,600482.5,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-7457,AK-,26,541330.0,Unanswered,Unknown/NotStated,1.0,600479.5,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,604562.49,11/22/2021
3561147103,04/11/2020,1084,PPP,"EVERTS AIR FUEL, INC.",525 Airport Industrial Rd.,FAIRBANKS,AK,99709,08/19/2021,Paid in Full,24,100,600000.0,600000.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,R,N,N,Unanswered,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99709-1000,AK-,43,424720.0,Unanswered,Unknown/NotStated,,600000.0,,,,,,Subchapter S Corporation,56102,KeyBank National Association,CLEVELAND,OH,Male Owned,Unanswered,,607594.52,07/27/2021
9268098302,01/30/2021,1084,PPS,ALASKA WILD SEAFOOD PARTNERS LLC,129 Harbor Loop Road,Cordova,AK,99574,12/04/2021,Paid in Full,60,100,599430.0,599430.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,Cordova,Copper River,AK,99574,AK-,45,311710.0,Asian,Unknown/NotStated,1.0,599427.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,603765.6,11/02/2021
2475977104,04/10/2020,1084,PPP,TOTAL ECLIPSE,1400 W Benson Blvd Ste 370,ANCHORAGE,AK,99503-3651,02/09/2022,Paid in Full,24,100,597800.0,597800.0,0,,90739,Alaska USA FCU,4000 Credit Union Dr,ANCHORAGE,AK,99503-6636,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-3651,AK-,87,611511.0,Unanswered,Unknown/NotStated,,597800.0,,,,,,Subchapter S Corporation,90739,Alaska USA FCU,ANCHORAGE,AK,Unanswered,Unanswered,,603286.66,03/19/2021
7900607310,04/30/2020,1084,PPP,JANASKA CORP,PO BOX 1750,SEWARD,AK,99664,06/09/2021,Paid in Full,24,100,597780.0,597780.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,N,N,Existing or more than 2 years old,SEWARD,KENAI PENINSULA,AK,99664-0001,AK-,2,722511.0,Unanswered,Unknown/NotStated,9000.0,560488.0,28292.0,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,604019.84,05/21/2021
2507548400,02/03/2021,1084,PPS,THE LEGACY GROUP INC.,18619 Old Glenn Hwy,Chugiak,AK,99567-6843,07/02/2022,Paid in Full,60,100,597040.0,597040.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Chugiak,ANCHORAGE,AK,99567-6843,AK-,24,711190.0,Unanswered,Unknown/NotStated,1.0,597035.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,605136.84,06/23/2022
7034457000,04/07/2020,1084,PPP,YMCA OF ANCHORAGE ALASKA,5353 Lake Otis Pkwy,ANCHORAGE,AK,99507-1709,10/13/2021,Paid in Full,24,100,596800.0,596800.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99507-1709,AK-,75,624190.0,Unanswered,Unknown/NotStated,,596800.0,,,,,,Non-Profit Organization,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,Y,604926.29,09/07/2021
2844659003,05/18/2021,1084,PPP,CENTER FOR COMMUNITY,700 Katlian St Ste B,Sitka,AK,99835-7359,,Exemption 4,60,100,596740.0,596740.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,N,Existing or more than 2 years old,Sitka,SITKA,AK,99835-7359,AK-,80,624190.0,Unanswered,Unknown/NotStated,1.0,596737.0,,,,,,501(c)3 – Non Profit,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,Y,,
5827537110,04/14/2020,1084,PPP,VOLUNTEERS OF AMERICA OF ALASKA,101 W 36TH Avenue,ANCHORAGE,AK,99510,01/08/2021,Paid in Full,24,100,595605.42,595605.42,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99510-0001,AK-,55,624190.0,Unanswered,Unknown/NotStated,7236.0,507931.42,,29190.0,,51248.0,,Non-Profit Organization,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,Y,599701.23,12/30/2020
5041297010,04/04/2020,1084,PPP,"EQUIPMENT SOURCE, INC",1501 QUEENS WAY,FAIRBANKS,AK,99701-7456,04/09/2021,Paid in Full,24,100,595500.0,595500.0,0,,3495,Denali State Bank,119 N Cushman St,FAIRBANKS,AK,99701-2879,R,Y,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99701-7456,AK-,37,532412.0,Unanswered,Unknown/NotStated,,595500.0,,,,,,Subchapter S Corporation,3495,Denali State Bank,FAIRBANKS,AK,Male Owned,Unanswered,,601124.17,03/17/2021
9910397202,04/28/2020,1084,PPP,ALASKAN AUTO INC,217 E ARCTIC AVENUE,PALMER,AK,99645,12/04/2020,Paid in Full,24,100,594388.95,594388.95,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,PALMER,MATANUSKA SUSITNA,AK,99645-0001,AK-,61,441310.0,Unanswered,Unknown/NotStated,27618.0,433909.95,,92982.0,,39879.0,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,597711.01,11/23/2020
1127137109,04/09/2020,1084,PPP,J&D RESTAURANTS INC,8777 TOLOFF STREET SUITE A,ANCHORAGE,AK,99507-3530,01/08/2021,Paid in Full,24,100,591210.0,591210.0,0,Carl's Jr.,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99507-3530,AK-,82,722310.0,Unanswered,Unknown/NotStated,99152.86,432057.14,60000.0,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,543548.6,12/09/2020
4539368409,02/06/2021,1084,PPS,AARON PLUMBING AND HEATING COMPANY,2143 Standard Ave,Fairbanks,AK,99701-7251,12/04/2021,Paid in Full,60,100,590365.0,590365.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,N,Existing or more than 2 years old,Fairbanks,FAIRBANKS NORTH STAR,AK,99701-7251,AK-,29,238220.0,Unanswered,Unknown/NotStated,1.0,590363.0,,,,,,Subchapter S Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,594489.47,11/01/2021
2041758510,02/19/2021,1084,PPS,UNITED WAY OF ANCHORAGE INC,800 Ingra St # 200108,Anchorage,AK,99501-9998,,Exemption 4,60,100,590000.0,590000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99501-9998,AK-,38,813211.0,Unanswered,Unknown/NotStated,,590000.0,,,,,,Non-Profit Organization,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,Y,597936.71,06/30/2022
3829507106,04/12/2020,1084,PPP,"KONIAG, INC.",3800 Centerpoint Drive,ANCHORAGE,AK,99503-5801,,Exemption 4,60,100,589600.0,589600.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,Y,Y,Unanswered,ANCHORAGE,ANCHORAGE,AK,99503-5801,AK-,29,551112.0,American Indian or Alaska Native,Unknown/NotStated,,589600.0,,,,,,Corporation,56102,KeyBank National Association,CLEVELAND,OH,Male Owned,Non-Veteran,,,
1890288500,02/19/2021,1084,PPS,ALASKA INDUSTRIAL LLC,1543 Richardson Hwy,North Pole,AK,99705-5968,01/08/2022,Paid in Full,60,100,588991.25,588991.25,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,N,N,Existing or more than 2 years old,North Pole,FAIRBANKS NORTH STAR,AK,99705-5968,AK-,17,484121.0,White,Not Hispanic or Latino,1.0,588988.25,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,593767.73,12/16/2021
4185957110,04/13/2020,1084,PPP,"DENALI EMGERGENCY MEDICINE ASSOCIATES, P.C.",2801 DEBARR ROAD,ANCHORAGE,AK,99508-2932,08/07/2021,Paid in Full,24,100,588330.0,588330.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-2932,AK-,12,621111.0,Unanswered,Unknown/NotStated,,588330.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,595696.21,07/26/2021
7576717000,04/07/2020,1084,PPP,"FDNM FAIRBANKS DAILY NEWS MINER, LLC",200 N. CUSHMAN ST,FAIRBANKS,AK,99701-2832,12/21/2021,Paid in Full,24,100,587500.0,587500.0,0,,3498,Mt. McKinley Bank,500 Fourth Ave,FAIRBANKS,AK,99701-4714,R,N,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99701-2832,AK-,56,511110.0,Unanswered,Unknown/NotStated,,587500.0,,,,,,Limited  Liability Company(LLC),3498,Mt. McKinley Bank,FAIRBANKS,AK,Unanswered,Unanswered,,596175.68,10/06/2021
5399788506,02/27/2021,1084,PPS,RIVER'S EDGE HOTELS LLC,813 D St,Anchorage,AK,99501-3510,12/04/2021,Paid in Full,60,100,586411.0,586411.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99501-3510,AK-,34,721110.0,White,Not Hispanic or Latino,,586410.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,191252.28,10/25/2021
2228168303,01/20/2021,1084,PPS,GOURMET VENTURES INC.,4450 Cordova St Ste 200,Anchorage,AK,99503-7273,01/06/2022,Paid in Full,60,100,584801.0,584801.0,0,Red Robin,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-7273,AK-,36,722511.0,Unanswered,Not Hispanic or Latino,1.0,584798.0,,,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,589992.11,12/23/2021
4690367710,05/01/2020,1084,PPP,NUSHAGAK COOPERATIVE INCORPORATED,557 KENNY WREN ROAD,DILLINGHAM,AK,99576,07/13/2021,Paid in Full,24,100,584608.0,584608.0,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,DILLINGHAM,DILLINGHAM,AK,99576-0001,AK-,39,517110.0,Unanswered,Unknown/NotStated,,584608.0,,,,,,Non-Profit Organization,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,Y,591222.88,06/24/2021
5592607101,04/13/2020,1084,PPP,K-C CORPORATION,2964 COMMERCIAL DRIVE,ANCHORAGE,AK,99501-3016,12/04/2020,Paid in Full,24,100,583141.92,583141.92,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-3016,AK-,42,236220.0,Unanswered,Unknown/NotStated,,529469.6,,14097.5,,39574.82,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,586481.01,11/17/2020
